date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
20030702,Guatemala,Peru,1,2,Friendly,San Francisco,USA,TRUE
20030703,Estonia,Lithuania,1,5,Baltic Cup,Valga,Estonia,FALSE
20030703,Solomon Islands,Kiribati,7,0,South Pacific Games,Suva,Fiji,TRUE
20030703,Tahiti,Papua New Guinea,3,0,South Pacific Games,Suva,Fiji,TRUE
20030703,Tonga,New Caledonia,0,4,South Pacific Games,Suva,Fiji,TRUE
20030703,Trinidad and Tobago,Venezuela,2,2,Friendly,Port of Spain,Trinidad and Tobago,FALSE
20030703,Tuvalu,Vanuatu,0,1,South Pacific Games,Suva,Fiji,TRUE
20030704,Latvia,Lithuania,2,1,Baltic Cup,Valga,Estonia,TRUE
20030705,Botswana,Congo DR,0,0,African Cup of Nations qualification,Gaborone,Botswana,FALSE
20030705,Estonia,Latvia,0,0,Baltic Cup,Tallinn,Estonia,FALSE
20030705,Fiji,Kiribati,12,0,South Pacific Games,Nausori,Fiji,FALSE
20030705,Kenya,Cape Verde,1,0,African Cup of Nations qualification,Nairobi,Kenya,FALSE
20030705,Libya,Swaziland,6,2,African Cup of Nations qualification,Tripoli,Libya,FALSE
20030705,Mauritania,Togo,0,0,African Cup of Nations qualification,Nouakchott,Mauritania,FALSE
20030705,Niger,Liberia,1,0,African Cup of Nations qualification,Niamey,Niger,FALSE
20030705,Seychelles,Mali,0,2,African Cup of Nations qualification,Victoria,Seychelles,FALSE
20030705,Tahiti,New Caledonia,0,4,South Pacific Games,Nausori,Fiji,TRUE
20030705,Tonga,Micronesia FS,7,0,South Pacific Games,Nausori,Fiji,TRUE
20030705,Tuvalu,Solomon Islands,0,4,South Pacific Games,Nausori,Fiji,TRUE
20030705,Zimbabwe,Eritrea,2,0,African Cup of Nations qualification,Harare,Zimbabwe,FALSE
20030706,Angola,Malawi,5,1,African Cup of Nations qualification,Luanda,Angola,FALSE
20030706,Benin,Zambia,3,0,African Cup of Nations qualification,Cotonou,Benin,FALSE
20030706,Burundi,South Africa,0,2,African Cup of Nations qualification,Bujumbura,Burundi,FALSE
20030706,Central African Republic,Burkina Faso,0,3,African Cup of Nations qualification,Bangui,Central African Republic,FALSE
20030706,Chad,Algeria,0,0,African Cup of Nations qualification,N'Djamena,Chad,FALSE
20030706,Congo,Mozambique,0,0,African Cup of Nations qualification,Brazzaville,Congo,FALSE
20030706,El Salvador,Mexico,2,1,Friendly,Carson,USA,TRUE
20030706,Equatorial Guinea,Morocco,0,1,African Cup of Nations qualification,Malabo,Equatorial Guinea,FALSE
20030706,Gabon,Sierra Leone,2,0,African Cup of Nations qualification,Libreville,Gabon,FALSE
20030706,Guinea,Ethiopia,3,0,African Cup of Nations qualification,Conakry,Guinea,FALSE
20030706,Jamaica,Cuba,1,2,Friendly,Kingston,Jamaica,FALSE
20030706,Lesotho,Gambia,1,0,African Cup of Nations qualification,Maseru,Lesotho,FALSE
20030706,Madagascar,Mauritius,0,2,African Cup of Nations qualification,Antananarivo,Madagascar,FALSE
20030706,Rwanda,Ghana,1,0,African Cup of Nations qualification,Kigali,Rwanda,FALSE
20030706,USA,Paraguay,2,0,Friendly,Columbus,USA,FALSE
20030707,Fiji,Solomon Islands,2,1,South Pacific Games,Lautoka,Fiji,FALSE
20030707,Kiribati,Vanuatu,0,18,South Pacific Games,Lautoka,Fiji,TRUE
20030707,Papua New Guinea,Micronesia FS,10,0,South Pacific Games,Lautoka,Fiji,TRUE
20030707,Tahiti,Tonga,4,0,South Pacific Games,Lautoka,Fiji,TRUE
20030708,El Salvador,Guatemala,1,2,Friendly,Houston,USA,TRUE
20030709,Fiji,Tahiti,2,1,South Pacific Games,Lautoka,Fiji,FALSE
20030709,Jamaica,Paraguay,2,0,Friendly,Kingston,Jamaica,FALSE
20030709,New Caledonia,Vanuatu,1,1,South Pacific Games,Lautoka,Fiji,TRUE
20030711,Fiji,New Caledonia,2,0,South Pacific Games,Suva,Fiji,FALSE
20030711,Tahiti,Vanuatu,0,1,South Pacific Games,Suva,Fiji,TRUE
20030712,Costa Rica,Canada,0,1,Gold Cup,Foxborough,USA,TRUE
20030712,USA,El Salvador,2,0,Gold Cup,Foxborough,USA,FALSE
20030713,Jamaica,Colombia,0,1,Gold Cup,Miami,USA,TRUE
20030713,Mexico,Brazil,1,0,Gold Cup,Mexico City,Mexico,FALSE
20030713,Swaziland,Madagascar,2,0,COSAFA Cup,Lobamba,Swaziland,FALSE
20030714,Canada,Cuba,0,2,Gold Cup,Foxborough,USA,TRUE
20030714,USA,Martinique,2,0,Gold Cup,Foxborough,USA,FALSE
20030715,Brazil,Honduras,2,1,Gold Cup,Mexico City,Mexico,TRUE
20030715,Guatemala,Jamaica,0,2,Gold Cup,Miami,USA,TRUE
20030716,Argentina,Uruguay,2,2,Friendly,La Plata,Argentina,FALSE
20030716,Cuba,Costa Rica,0,3,Gold Cup,Foxborough,USA,TRUE
20030716,El Salvador,Martinique,1,0,Gold Cup,Foxborough,USA,TRUE
20030717,Colombia,Guatemala,1,1,Gold Cup,Miami,USA,TRUE
20030717,Mexico,Honduras,0,0,Gold Cup,Mexico City,Mexico,FALSE
20030719,Colombia,Brazil,0,2,Gold Cup,Miami,USA,TRUE
20030719,Costa Rica,El Salvador,5,2,Gold Cup,Foxborough,USA,TRUE
20030719,South Africa,Zimbabwe,0,1,COSAFA Cup,East London,South Africa,FALSE
20030719,USA,Cuba,5,0,Gold Cup,Foxborough,USA,FALSE
20030720,Mexico,Jamaica,5,0,Gold Cup,Mexico City,Mexico,FALSE
20030723,USA,Brazil,1,2,Gold Cup,Miami,USA,FALSE
20030724,Mexico,Costa Rica,2,0,Gold Cup,Mexico City,Mexico,FALSE
20030724,Peru,Uruguay,3,4,Friendly,Lima,Peru,FALSE
20030726,Nigeria,Venezuela,1,0,Friendly,Watford,England,TRUE
20030726,USA,Costa Rica,3,2,Gold Cup,Miami,USA,FALSE
20030727,Mexico,Brazil,1,0,Gold Cup,Mexico City,Mexico,FALSE
20030729,St. Kitts and Nevis,Haiti,1,0,SKN Football Festival,Basseterre,St. Kitts and Nevis,FALSE
20030730,Uruguay,Peru,1,0,Friendly,Montevideo,Uruguay,FALSE
20030731,Haiti,Trinidad and Tobago,2,0,SKN Football Festival,Basseterre,St. Kitts and Nevis,TRUE
20030802,St. Kitts and Nevis,Trinidad and Tobago,1,2,SKN Football Festival,Basseterre,St. Kitts and Nevis,FALSE
20030804,Singapore,Hong Kong,4,1,Friendly,Singapore,Singapore,FALSE
20030813,Iran,Iraq,0,1,Friendly,Teheran,Iran,FALSE
20030815,Iraq,Uruguay,2,5,Friendly,Teheran,Iran,TRUE
20030816,Malawi,Zambia,1,1,COSAFA Cup,Blantyre,Malawi,FALSE
20030816,Mayotte,Reunion,1,1,Friendly,Mamoutzou,Mayotte,FALSE
20030819,Ireland,Australia,2,1,Friendly,Dublin,Ireland,FALSE
20030819,Luxembourg,Malta,1,1,Friendly,Esch-sur-Alzette,Luxembourg,FALSE
20030820,Angola,Congo DR,0,2,Friendly,Luanda,Angola,FALSE
20030820,Argentina,Uruguay,3,2,Friendly,Florence,Italy,TRUE
20030820,Austria,Costa Rica,2,0,Friendly,Vienna,Austria,FALSE
20030820,Belarus,Iran,2,1,Friendly,Minsk,Belarus,FALSE
20030820,Belgium,Netherlands,1,1,Friendly,Brussels,Belgium,FALSE
20030820,Bulgaria,Lithuania,3,0,Friendly,Sofia,Bulgaria,FALSE
20030820,China,Chile,0,0,Friendly,Tianjin,China,FALSE
20030820,Colombia,Slovakia,0,0,Friendly,New York,USA,TRUE
20030820,Denmark,Finland,1,1,Friendly,Copenhagen,Denmark,FALSE
20030820,Ecuador,Guatemala,2,0,Friendly,Ambato,Ecuador,FALSE
20030820,England,Croatia,3,1,Friendly,Ipswich,England,FALSE
20030820,Estonia,Poland,1,2,Friendly,Tallinn,Estonia,FALSE
20030820,Faroe Islands,Iceland,1,2,UEFA Euro qualification,Torshavn,Faroe Islands,FALSE
20030820,Germany,Italy,0,1,Friendly,Stuttgart,Germany,FALSE
20030820,Japan,Nigeria,3,0,Friendly,Tokyo,Japan,FALSE
20030820,Latvia,Uzbekistan,0,3,Friendly,Riga,Latvia,FALSE
20030820,Liechtenstein,San Marino,2,2,Friendly,Vaduz,Liechtenstein,FALSE
20030820,Macedonia,Albania,3,1,Friendly,Prilep,Macedonia,FALSE
20030820,Mexico,Peru,1,3,Friendly,East Rutherford,USA,TRUE
20030820,Norway,Scotland,0,0,Friendly,Oslo,Norway,FALSE
20030820,Panama,Paraguay,1,2,Friendly,Panama City,Panama,FALSE
20030820,Portugal,Kazakhstan,1,0,Friendly,Chaves,Portugal,FALSE
20030820,Russia,Israel,1,2,Friendly,Moscow,Russia,FALSE
20030820,Serbia,Wales,1,0,UEFA Euro qualification,Belgrade,Serbia and Montenegro,FALSE
20030820,Slovenia,Hungary,2,1,Friendly,Murska Sobota,Slovenia,FALSE
20030820,Sweden,Greece,1,2,Friendly,Norrkoping,Sweden,FALSE
20030820,Switzerland,France,0,2,Friendly,Geneva,Switzerland,FALSE
20030820,Tunisia,Guinea,0,0,Friendly,Tunis,Tunisia,FALSE
20030820,Turkey,Moldova,2,0,Friendly,Ankara,Turkey,FALSE
20030820,Ukraine,Romania,0,2,Friendly,Donets'k,Ukraine,FALSE
20030820,Venezuela,Haiti,3,2,Friendly,Maracaibo,Venezuela,FALSE
20030822,Lebanon,Syria,1,0,Friendly,Beirut,Lebanon,FALSE
20030826,Jordan,Iraq,2,1,Friendly,Amman,Jordan,FALSE
20030827,Peru,Guatemala,0,0,Friendly,Lima,Peru,FALSE
20030831,Bolivia,Panama,3,0,Friendly,La Paz,Bolivia,FALSE
20030831,Haiti,China,4,3,Friendly,Fort Lauderdale,USA,TRUE
20030831,Zimbabwe,Swaziland,2,0,COSAFA Cup,Bulawayo,Zimbabwe,FALSE
20030904,Algeria,Qatar,1,0,Friendly,Dinard,France,TRUE
20030904,Korea DPR,Lebanon,0,1,AFC Asian Cup qualification,P'yongyang,Korea DPR,FALSE
20030904,Singapore,Kuwait,1,3,AFC Asian Cup qualification,Singapore,Singapore,FALSE
20030905,Iran,Jordan,4,1,AFC Asian Cup qualification,Teheran,Iran,FALSE
20030906,Andorra,Croatia,0,3,UEFA Euro qualification,Sant Julia de Loria,Andorra,FALSE
20030906,Argentina,Chile,2,2,FIFA World Cup qualification,Buenos Aires,Argentina,FALSE
20030906,Armenia,Greece,0,1,UEFA Euro qualification,Yerevan,Armenia,FALSE
20030906,Azerbaijan,Finland,1,2,UEFA Euro qualification,Baku,Azerbaijan,FALSE
20030906,Belarus,Czech Republic,1,3,UEFA Euro qualification,Minsk,Belarus,FALSE
20030906,Bosnia-Herzegovina,Norway,1,0,UEFA Euro qualification,Zenica,Bosnia-Herzegovina,FALSE
20030906,Bulgaria,Estonia,2,0,UEFA Euro qualification,Sofia,Bulgaria,FALSE
20030906,Ecuador,Venezuela,2,0,FIFA World Cup qualification,Quito,Ecuador,FALSE
20030906,France,Cyprus,5,0,UEFA Euro qualification,Saint-Denis,France,FALSE
20030906,Georgia,Albania,3,0,UEFA Euro qualification,Tbilisi,Georgia,FALSE
20030906,Iceland,Germany,0,0,UEFA Euro qualification,Reykjavik,Iceland,FALSE
20030906,Ireland,Russia,1,1,UEFA Euro qualification,Dublin,Ireland,FALSE
20030906,Italy,Wales,4,0,UEFA Euro qualification,Milan,Italy,FALSE
20030906,Latvia,Poland,0,2,UEFA Euro qualification,Riga,Latvia,FALSE
20030906,Liechtenstein,Turkey,0,3,UEFA Euro qualification,Vaduz,Liechtenstein,FALSE
20030906,Macedonia,England,1,2,UEFA Euro qualification,Skopje,Macedonia,FALSE
20030906,Netherlands,Austria,3,1,UEFA Euro qualification,Rotterdam,Netherlands,FALSE
20030906,Peru,Paraguay,4,1,FIFA World Cup qualification,Lima,Peru,FALSE
20030906,Portugal,Spain,0,3,Friendly,Guimaraes,Portugal,FALSE
20030906,Romania,Luxembourg,4,0,UEFA Euro qualification,Ploiesti,Romania,FALSE
20030906,Scotland,Faroe Islands,3,1,UEFA Euro qualification,Glasgow,Scotland,FALSE
20030906,Slovenia,Israel,3,1,UEFA Euro qualification,Ljubljana,Slovenia,FALSE
20030906,Swaziland,Botswana,0,3,Friendly,Mbabane,Swaziland,FALSE
20030906,Sweden,San Marino,5,0,UEFA Euro qualification,Gothenburg,Sweden,FALSE
20030906,Ukraine,Northern Ireland,0,0,UEFA Euro qualification,Donets'k,Ukraine,FALSE
20030907,Angola,Namibia,2,0,Friendly,Luanda,Angola,FALSE
20030907,Australia,Jamaica,2,1,Friendly,Reading,England,TRUE
20030907,Colombia,Brazil,1,2,FIFA World Cup qualification,Barranquilla,Colombia,FALSE
20030907,Costa Rica,China,2,0,Friendly,Fort Lauderdale,USA,TRUE
20030907,Uruguay,Bolivia,5,0,FIFA World Cup qualification,Montevideo,Uruguay,FALSE
20030909,Chile,Peru,2,1,FIFA World Cup qualification,Santiago,Chile,FALSE
20030909,Ireland,Turkey,2,2,Friendly,Dublin,Ireland,FALSE
20030909,Venezuela,Argentina,0,3,FIFA World Cup qualification,Caracas,Venezuela,FALSE
20030910,Albania,Georgia,3,1,UEFA Euro qualification,Tirana,Albania,FALSE
20030910,Andorra,Bulgaria,0,3,UEFA Euro qualification,Sant Julia de Loria,Andorra,FALSE
20030910,Belgium,Croatia,2,1,UEFA Euro qualification,Brussels,Belgium,FALSE
20030910,Bolivia,Colombia,4,0,FIFA World Cup qualification,La Paz,Bolivia,FALSE
20030910,Brazil,Ecuador,1,0,FIFA World Cup qualification,Manaus,Brazil,FALSE
20030910,Czech Republic,Netherlands,3,1,UEFA Euro qualification,Prague,Czech Republic,FALSE
20030910,Denmark,Romania,2,2,UEFA Euro qualification,Copenhagen,Denmark,FALSE
20030910,England,Liechtenstein,2,0,UEFA Euro qualification,Manchester,England,FALSE
20030910,Faroe Islands,Lithuania,1,3,UEFA Euro qualification,Toftir,Faroe Islands,FALSE
20030910,Germany,Scotland,2,1,UEFA Euro qualification,Dortmund,Germany,FALSE
20030910,Israel,Malta,2,2,UEFA Euro qualification,Antalya,Turkey,TRUE
20030910,Japan,Senegal,0,1,Friendly,Niigata,Japan,FALSE
20030910,Latvia,Hungary,3,1,UEFA Euro qualification,Riga,Latvia,FALSE
20030910,Luxembourg,Bosnia-Herzegovina,0,1,UEFA Euro qualification,Luxembourg,Luxembourg,FALSE
20030910,Moldova,Belarus,2,1,UEFA Euro qualification,Tiraspol,Moldova,FALSE
20030910,Morocco,Trinidad and Tobago,2,0,Friendly,Marrakech,Morocco,FALSE
20030910,Northern Ireland,Armenia,0,1,UEFA Euro qualification,Belfast,Northern Ireland,FALSE
20030910,Norway,Portugal,0,1,Friendly,Oslo,Norway,FALSE
20030910,Oman,Bahrain,1,0,Friendly,Muscat,Oman,FALSE
20030910,Paraguay,Uruguay,4,1,FIFA World Cup qualification,Asuncion,Paraguay,FALSE
20030910,Poland,Sweden,0,2,UEFA Euro qualification,Chorzow,Poland,FALSE
20030910,Russia,Switzerland,4,1,UEFA Euro qualification,Moscow,Russia,FALSE
20030910,Serbia,Italy,1,1,UEFA Euro qualification,Belgrade,Serbia and Montenegro,FALSE
20030910,Slovakia,Macedonia,1,1,UEFA Euro qualification,Žilina,Slovakia,FALSE
20030910,Slovenia,France,0,2,UEFA Euro qualification,Ljubljana,Slovenia,FALSE
20030910,Spain,Ukraine,2,1,UEFA Euro qualification,Elche,Spain,FALSE
20030910,Tunisia,Ivory Coast,3,2,Friendly,Tunis,Tunisia,FALSE
20030910,Wales,Finland,1,1,UEFA Euro qualification,Cardiff,Wales,FALSE
20030914,Kuwait,Qatar,2,1,AFC Asian Cup qualification,Kuwait City,Kuwait,FALSE
20030914,Rwanda,Kenya,0,1,Friendly,Kigali,Rwanda,FALSE
20030916,Singapore,Oman,1,3,Friendly,Singapore,Singapore,FALSE
20030917,Yemen,Sudan,3,2,Friendly,Sana'a,Yemen,FALSE
20030919,Bahrain,Lebanon,4,3,Friendly,Manama,Bahrain,FALSE
20030919,Jordan,Syria,0,0,Friendly,Amman,Jordan,FALSE
20030919,Yemen,Sudan,1,2,Friendly,Sana'a,Yemen,FALSE
20030920,Namibia,Angola,1,3,Friendly,Windhoek,Namibia,FALSE
20030920,Qatar,Kuwait,2,2,AFC Asian Cup qualification,Doha,Qatar,FALSE
20030924,Algeria,Gabon,2,2,Friendly,Algiers,Algeria,FALSE
20030924,Benin,Burkina Faso,0,1,Friendly,Algiers,Algeria,TRUE
20030924,Qatar,Palestine,1,1,AFC Asian Cup qualification,Doha,Qatar,FALSE
20030925,Korea Republic,Vietnam,5,0,AFC Asian Cup qualification,Incheon,Korea Republic,FALSE
20030925,Nepal,Oman,0,7,AFC Asian Cup qualification,Incheon,Korea Republic,TRUE
20030926,Algeria,Burkina Faso,0,0,Friendly,Algiers,Algeria,FALSE
20030926,Benin,Gabon,0,4,Friendly,Algiers,Algeria,TRUE
20030926,Jordan,Iran,3,2,AFC Asian Cup qualification,Amman,Jordan,FALSE
20030926,Malaysia,Indonesia,1,1,Friendly,Kuala Lumpur,Malaysia,FALSE
20030927,Korea Republic,Oman,1,0,AFC Asian Cup qualification,Incheon,Korea Republic,FALSE
20030927,Kuwait,Singapore,4,0,AFC Asian Cup qualification,Kuwait City,Kuwait,FALSE
20030927,Malawi,Zimbabwe,1,2,COSAFA Cup,Blantyre,Malawi,FALSE
20030927,Qatar,Palestine,2,1,AFC Asian Cup qualification,Doha,Qatar,FALSE
20030927,Syria,Yemen,8,2,Friendly,Jeddah,Saudi Arabia,TRUE
20030927,Vietnam,Nepal,5,0,AFC Asian Cup qualification,Incheon,Korea Republic,TRUE
20030929,Korea Republic,Nepal,16,0,AFC Asian Cup qualification,Incheon,Korea Republic,FALSE
20030929,Vietnam,Oman,0,6,AFC Asian Cup qualification,Incheon,Korea Republic,TRUE
20030930,Saudi Arabia,Syria,1,1,Friendly,Riyadh,Saudi Arabia,FALSE
20031004,Lesotho,Swaziland,5,2,Friendly,Maseru,Lesotho,FALSE
20031005,Kuwait,Palestine,2,1,AFC Asian Cup qualification,Kuwait City,Kuwait,FALSE
20031005,Zimbabwe,Malawi,2,0,COSAFA Cup,Harare,Zimbabwe,FALSE
20031006,Indonesia,Bhutan,2,0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,TRUE
20031006,Saudi Arabia,Yemen,7,0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,FALSE
20031008,Iraq,Bahrain,5,1,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,TRUE
20031008,Kuwait,Palestine,4,0,AFC Asian Cup qualification,Kuwait City,Kuwait,FALSE
20031008,Lesotho,South Africa,0,3,Friendly,Maseru,Lesotho,FALSE
20031008,Malaysia,Burma,4,0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,FALSE
20031008,Oman,Jordan,2,1,Friendly,Muscat,Oman,FALSE
20031008,Saudi Arabia,Bhutan,6,0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,FALSE
20031008,Tunisia,Japan,0,1,Friendly,Tunis,Tunisia,FALSE
20031008,Yemen,Indonesia,0,3,AFC Asian Cup qualification,Jeddah,Saudi Arabia,TRUE
20031010,Bhutan,Yemen,0,8,AFC Asian Cup qualification,Jeddah,Saudi Arabia,TRUE
20031010,Burma,Bahrain,1,3,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,TRUE
20031010,Egypt,Senegal,1,0,Friendly,Cairo,Egypt,FALSE
20031010,Guinea-Bissau,Mali,1,2,FIFA World Cup qualification,Bissau,Guinea-Bissau,FALSE
20031010,Malaysia,Iraq,0,0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,FALSE
20031010,Saudi Arabia,Indonesia,5,0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,FALSE
20031011,Armenia,Spain,0,4,UEFA Euro qualification,Yerevan,Armenia,FALSE
20031011,Austria,Czech Republic,2,3,UEFA Euro qualification,Vienna,Austria,FALSE
20031011,Belgium,Estonia,2,0,UEFA Euro qualification,Liege,Belgium,FALSE
20031011,Bolivia,Honduras,1,0,Friendly,Washington,USA,TRUE
20031011,Bosnia-Herzegovina,Denmark,1,1,UEFA Euro qualification,Sarajevo,Bosnia-Herzegovina,FALSE
20031011,Botswana,Lesotho,4,1,FIFA World Cup qualification,Gaborone,Botswana,FALSE
20031011,Croatia,Bulgaria,1,0,UEFA Euro qualification,Zagreb,Croatia,FALSE
20031011,Cyprus,Slovenia,2,2,UEFA Euro qualification,Limassol,Cyprus,FALSE
20031011,Equatorial Guinea,Togo,1,0,FIFA World Cup qualification,Bata,Equatorial Guinea,FALSE
20031011,Finland,Canada,3,2,Friendly,Tampere,Finland,FALSE
20031011,France,Israel,3,0,UEFA Euro qualification,Saint-Denis,France,FALSE
20031011,Germany,Iceland,3,0,UEFA Euro qualification,Hamburg,Germany,FALSE
20031011,Greece,Northern Ireland,1,0,UEFA Euro qualification,Athens,Greece,FALSE
20031011,Hungary,Poland,1,2,UEFA Euro qualification,Budapest,Hungary,FALSE
20031011,Italy,Azerbaijan,4,0,UEFA Euro qualification,Reggio di Calabria,Italy,FALSE
20031011,Liechtenstein,Slovakia,0,2,UEFA Euro qualification,Vaduz,Liechtenstein,FALSE
20031011,Madagascar,Benin,1,1,FIFA World Cup qualification,Antananarivo,Madagascar,FALSE
20031011,Netherlands,Moldova,5,0,UEFA Euro qualification,Eindhoven,Netherlands,FALSE
20031011,Niger,Algeria,0,1,FIFA World Cup qualification,Niamey,Niger,FALSE
20031011,Norway,Luxembourg,1,0,UEFA Euro qualification,Oslo,Norway,FALSE
20031011,Portugal,Albania,5,3,Friendly,Lisbon,Portugal,FALSE
20031011,Romania,Japan,1,1,Friendly,Bucharest,Romania,FALSE
20031011,Russia,Georgia,3,1,UEFA Euro qualification,Moscow,Russia,FALSE
20031011,Sao Tome and Principe,Libya,0,1,FIFA World Cup qualification,Sao Tome,Sao Tome and Principe,FALSE
20031011,Scotland,Lithuania,1,0,UEFA Euro qualification,Glasgow,Scotland,FALSE
20031011,Seychelles,Zambia,0,4,FIFA World Cup qualification,Victoria,Seychelles,FALSE
20031011,South Africa,Costa Rica,2,1,Friendly,Potchefstroom,South Africa,FALSE
20031011,Sweden,Latvia,0,1,UEFA Euro qualification,Solna,Sweden,FALSE
20031011,Switzerland,Ireland,2,0,UEFA Euro qualification,Basel,Switzerland,FALSE
20031011,Tanzania,Kenya,0,0,FIFA World Cup qualification,Dar es Salaam,Tanzania,FALSE
20031011,Tunisia,Morocco,0,0,Friendly,Tunis,Tunisia,FALSE
20031011,Turkey,England,0,0,UEFA Euro qualification,Istanbul,Turkey,FALSE
20031011,Uganda,Mauritius,3,0,FIFA World Cup qualification,Kampala,Uganda,FALSE
20031011,Ukraine,Macedonia,0,0,Friendly,Kyiv,Ukraine,FALSE
20031011,United Arab Emirates,Uzbekistan,2,2,Friendly,Dubai,United Arab Emirates,FALSE
20031011,Wales,Serbia,2,3,UEFA Euro qualification,Cardiff,Wales,FALSE
20031012,Brazil,Jamaica,1,0,Friendly,Leicester,England,TRUE
20031012,Burundi,Gabon,0,0,FIFA World Cup qualification,Bujumbura,Burundi,FALSE
20031012,Chad,Angola,3,1,FIFA World Cup qualification,N'Djamena,Chad,FALSE
20031012,Congo,Sierra Leone,1,0,FIFA World Cup qualification,Brazzaville,Congo,FALSE
20031012,Ethiopia,Malawi,1,3,FIFA World Cup qualification,Addis Abeba,Ethiopia,FALSE
20031012,Gambia,Liberia,2,0,FIFA World Cup qualification,Bakau,Gambia,FALSE
20031012,Guinea,Mozambique,1,0,FIFA World Cup qualification,Conakry,Guinea,FALSE
20031012,Iran,New Zealand,3,0,Friendly,Teheran,Iran,FALSE
20031012,Iraq,Burma,3,0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,TRUE
20031012,Malaysia,Bahrain,2,2,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,FALSE
20031012,Rwanda,Namibia,3,0,FIFA World Cup qualification,Kigali,Rwanda,FALSE
20031012,Sudan,Eritrea,3,0,FIFA World Cup qualification,Khartoum,Sudan,FALSE
20031012,Swaziland,Cape Verde,1,1,FIFA World Cup qualification,Lobamba,Swaziland,FALSE
20031012,Zimbabwe,Mauritania,3,0,FIFA World Cup qualification,Harare,Zimbabwe,FALSE
20031013,Bhutan,Indonesia,0,2,AFC Asian Cup qualification,Jeddah,Saudi Arabia,TRUE
20031013,Saudi Arabia,Yemen,3,1,AFC Asian Cup qualification,Jeddah,Saudi Arabia,FALSE
20031015,Indonesia,Yemen,2,2,AFC Asian Cup qualification,Jeddah,Saudi Arabia,TRUE
20031015,Mexico,Uruguay,0,2,Friendly,Chicago,USA,TRUE
20031015,Saudi Arabia,Bhutan,4,0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,FALSE
20031015,Syria,Sri Lanka,5,0,AFC Asian Cup qualification,Damascus,Syria,FALSE
20031016,Thailand,India,2,0,Friendly,Bangkok,Thailand,FALSE
20031017,Jordan,Lebanon,1,0,AFC Asian Cup qualification,Amman,Jordan,FALSE
20031017,Saudi Arabia,Indonesia,6,0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,FALSE
20031017,Yemen,Bhutan,4,0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,TRUE
20031018,Syria,Sri Lanka,8,0,AFC Asian Cup qualification,Damascus,Syria,FALSE
20031019,Oman,Nepal,6,0,AFC Asian Cup qualification,Muscat,Oman,FALSE
20031019,Singapore,Palestine,2,0,AFC Asian Cup qualification,Singapore,Singapore,FALSE
20031019,Turkmenistan,United Arab Emirates,1,0,AFC Asian Cup qualification,Ashgabat,Turkmenistan,FALSE
20031019,Vietnam,Korea Republic,1,0,AFC Asian Cup qualification,Muscat,Oman,TRUE
